"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,0,0,1,0,"F. Scott Fitzgerald","Charles Dickens","Michael Crichton","Nathaniel Hawthorne","Ernest Hemingway","John Steinbeck","Jane Austen","Black or African American","Woman",45,0,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.187514840359795,-0.550062526107789,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,1,1,0,1,0,0,1,2,"Sylvia Plath","F. Scott Fitzgerald","George Orwell","Kurt Vonnegut","Charles Dickens","Joyce Carol Oates","Jane Austen","White / Caucasian","Woman",73,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.867326622897074,1.40276414090359,1.30252244938324,1.36295033280695,1.23389088649771,1.22048018990878,0.67226092220067,0.76407669921051,0.885605937106652,143
1,1,0,1,0,1,0,0,0,"J.R.R. Tolkien","Michael Crichton","Ernest Hemingway","George Orwell","Ray Bradbury","Jack London","Cormac McCarthy","White / Caucasian","Woman",30,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,1,0,1,0,0,0,0,1,"John Steinbeck","Sylvia Plath","George Saunders","Jack London","Ray Bradbury","Herman Melville","Jorge Luis Borges","White / Caucasian","Woman",38,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.867326622897074,0.887170159994198,0.801360480918402,1.36295033280695,0.979701899154156,0.0830989290952247,1.81063030183281,1.9310935422296,1.27494092438588,143
0,1,1,1,1,1,1,1,3,"Isabel Allende","Jane Austen","Zadie Smith","F. Scott Fitzgerald","Gabriel Garcia Marquez","Michael Crichton","Lucy Maud","White / Caucasian","Woman",37,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310962,1.40276414090359,1.30252244938324,1.36295033280695,1.10736382985119,1.78917082031555,0.67226092220067,0.76407669921051,1.07516948057558,143
1,0,1,1,0,0,0,1,1,"J.R.R. Tolkien","F. Scott Fitzgerald","Ernest Hemingway","Jane Austen","Herman Melville","Charles Dickens","Michael Crichton","White / Caucasian","Man",29,1,1,"6Conservative",6,2,"Republican",0,0,1,0.867326622897074,-0.659611782733988,0.801360480918402,0.32930688402912,0.334595551277652,1.22048018990878,1.24144561201674,1.34758512072006,1.26983697421519,143
0,1,1,1,1,1,1,1,1,"Joyce Carol Oates","Jack London","Ray Bradbury","John Steinbeck","Ernest Hemingway","Michael Crichton","Lucy Maud","White / Caucasian","Man",47,1,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,0.867326622897074,0.887170159994198,0.300198512453564,0.846128608418034,0.725205975940718,0.651789559502,1.24144561201674,0.76407669921051,0.885770623576417,143
1,1,0,1,0,1,1,1,3,"Ray Bradbury","George Orwell","J.R.R. Tolkien","Lucy Maud","Jane Austen","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Man",42,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,1,0,1,0,1,0,1,2,"Sylvia Plath","Ernest Hemingway","J.D. Salinger","Michael Crichton","Kurt Vonnegut","Jane Austen","Herman Melville","White / Caucasian","Woman",62,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,1,1,0,0,0,0,1,0,"Ray Bradbury","George Orwell","Charles Dickens","J.R.R. Tolkien","Cormac McCarthy","Jack London","Michael Crichton","White / Caucasian","Man",49,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,1,0,1,2,"Jane Austen","John Steinbeck","J.D. Salinger","F. Scott Fitzgerald","Sylvia Plath","Charles Dickens","Ray Bradbury","White / Caucasian","Woman",60,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-0.659611782733988,-1.20328739294095,-0.70433656474871,-0.931085505967755,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,1,0,0,0,2,"Jane Austen","J.R.R. Tolkien","Michael Crichton","Ray Bradbury","Lucy Maud","John Steinbeck","Zadie Smith","White / Caucasian","Woman",32,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,1.91835812181299,1.80368441784808,1.36295033280695,0.98197164725516,-0.485591701311551,1.24144561201674,-0.986448565318128,-0.07686488487098,143
1,0,1,1,0,0,0,1,4,"Ernest Hemingway","Joyce Carol Oates","Charles Dickens","Zadie Smith","Jane Austen","Lucy Maud","Nathaniel Hawthorne","Black or African American","Woman",45,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,1,1,1,"George Orwell","John Steinbeck","Sylvia Plath","Nathaniel Hawthorne","F. Scott Fitzgerald","Ernest Hemingway","Charles Dickens","White / Caucasian","Woman",45,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-0.659611782733988,-1.20328739294095,-0.70433656474871,-0.931085505967755,-0.485591701311551,-1.03529314724754,-0.986448565318128,-0.835777804625738,143
0,1,1,1,0,0,1,1,0,"J.R.R. Tolkien","Ernest Hemingway","Ray Bradbury","George Orwell","Herman Melville","F. Scott Fitzgerald","J.D. Salinger","White / Caucasian","Man",26,1,1,"7Extremely conservative",7,3,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,1,0,0,0,2,"Michael Crichton","Cormac McCarthy","Isabel Allende","Jane Austen","George Saunders","Jack London","Zadie Smith","White / Caucasian","Woman",72,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,0,0,3,"Nathaniel Hawthorne","Zadie Smith","Charles Dickens","Joyce Carol Oates","Isabel Allende","Ray Bradbury","Ian McEwan","Asian / Pacific Islander","Woman",23,0,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948319,0.371576179084803,1.30252244938324,0.32930688402912,0.844210090495087,1.78917082031555,1.24144561201674,1.34758512072006,1.45940051768412,143
1,0,1,1,0,1,0,0,4,"Isabel Allende","George Orwell","Kurt Vonnegut","Zadie Smith","Joyce Carol Oates","Sylvia Plath","Neil Gaiman","White / Caucasian","Woman",38,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,1.37343484948319,-0.659611782733988,-0.70212542447611,0.846128608418034,0.21445656267278,0.0830989290952247,1.24144561201674,0.180568277700964,0.501704272937643,143
0,1,1,1,0,1,0,1,1,"Charles Dickens","J.R.R. Tolkien","Lucy Maud","Michael Crichton","Gabriel Garcia Marquez","F. Scott Fitzgerald","Herman Melville","Black or African American","Man",31,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310962,-1.17520576364338,-1.20328739294095,-1.22115828913762,-0.809608262352748,-1.05428233171833,-1.03529314724754,2.51460196373915,0.141675494924429,143
0,1,1,1,1,1,1,1,1,"J.R.R. Tolkien","George Orwell","Ian McEwan","Jack London","Ernest Hemingway","Sylvia Plath","Lucy Maud","White / Caucasian","Man",33,1,1,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948319,0.887170159994198,1.30252244938324,0.846128608418034,1.10231401681966,1.78917082031555,1.24144561201674,1.34758512072006,1.45940051768412,143
1,0,1,1,0,1,0,1,0,"Ray Bradbury","Ernest Hemingway","John Steinbeck","J.R.R. Tolkien","Gabriel Garcia Marquez","Cormac McCarthy","Kurt Vonnegut","White / Caucasian","Man",40,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
0,1,1,1,1,0,0,0,1,"George Orwell","Ray Bradbury","Sylvia Plath","Kurt Vonnegut","Jack London","J.D. Salinger","Zadie Smith","White / Caucasian","Woman",51,0,1,"2Liberal",2,-2,"Independent",0,1,0,1.8795430760693,1.91835812181299,1.80368441784808,1.36295033280695,1.74113398713433,1.22048018990878,-1.03529314724754,-0.986448565318128,-0.267087174218963,143
1,0,1,1,0,0,1,1,2,"Jane Austen","Nathaniel Hawthorne","Michael Crichton","Charles Dickens","George Orwell","Sylvia Plath","F. Scott Fitzgerald","White / Caucasian","Woman",55,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.650998056861261,-0.144017801824593,0.801360480918402,-0.187514840359795,-0.0452925545318118,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,1,0,1,1,0,0,1,1,"Michael Crichton","George Saunders","John Steinbeck","Jack London","F. Scott Fitzgerald","Jane Austen","Sylvia Plath","White / Caucasian","Man",30,1,1,"6Conservative",6,2,"Republican",0,0,1,0.867326622897074,-1.17520576364338,-0.200963456011273,-1.22115828913762,-0.432500221473802,-0.485591701311551,1.24144561201674,1.34758512072006,0.701146343808415,143
0,1,1,1,0,0,0,1,0,"Kurt Vonnegut","J.D. Salinger","George Orwell","Michael Crichton","J.R.R. Tolkien","Ray Bradbury","John Steinbeck","White / Caucasian","Man",60,1,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,0.300198512453564,-1.22115828913762,-0.813317955943704,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,1,1,0,0,1,1,1,0,"John Steinbeck","Jack London","Kurt Vonnegut","Ray Bradbury","J.D. Salinger","Michael Crichton","George Orwell","White / Caucasian","Woman",68,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-0.200963456011273,-1.22115828913762,-0.938608448059913,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,0,1,3,"Lucy Maud","F. Scott Fitzgerald","Jane Austen","J.D. Salinger","John Steinbeck","Sylvia Plath","Nathaniel Hawthorne","White / Caucasian","Woman",30,0,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294095,-0.70433656474871,-1.0599840011951,-1.05428233171833,-1.03529314724754,-0.402940143808582,-0.830838540924815,143
1,1,0,1,1,0,0,1,0,"Jack London","Ray Bradbury","George Orwell","Ernest Hemingway","F. Scott Fitzgerald","J.R.R. Tolkien","Sylvia Plath","White / Caucasian","Man",63,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310962,0.887170159994198,0.801360480918402,0.846128608418034,0.723969411410399,0.651789559502,0.67226092220067,0.76407669921051,0.696042393637727,143
1,0,1,1,1,0,0,1,1,"Gabriel Garcia Marquez","John Steinbeck","Ernest Hemingway","Ray Bradbury","F. Scott Fitzgerald","Isabel Allende","Sylvia Plath","White / Caucasian","Another gender not listed here:",48,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.650998056861261,1.40276414090359,1.30252244938324,1.36295033280695,0.85430971655813,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,0,1,0,"Nathaniel Hawthorne","J.D. Salinger","Ernest Hemingway","John Steinbeck","J.R.R. Tolkien","George Orwell","Jack London","White / Caucasian","Man",76,1,1,"6Conservative",6,2,"Republican",0,0,1,1.8795430760693,-1.17520576364338,-1.20328739294095,-1.22115828913762,-0.430027092413165,-1.05428233171833,-0.466108457431467,-0.986448565318128,-0.835613118155974,143
1,1,1,0,0,1,1,1,2,"Ray Bradbury","Isabel Allende","Michael Crichton","George Orwell","Charles Dickens","Sylvia Plath","Gabriel Garcia Marquez","White / Caucasian","Man",43,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,1,1,3,"Lucy Maud","Jane Austen","Nathaniel Hawthorne","Charles Dickens","Isabel Allende","J.R.R. Tolkien","F. Scott Fitzgerald","Black or African American","Woman",30,0,0,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,1.37343484948319,0.371576179084803,1.30252244938324,0.846128608418034,0.973415521592315,0.651789559502,-1.03529314724754,-0.402940143808582,-0.262147910518039,143
1,0,1,1,0,1,1,1,1,"Ian McEwan","Charles Dickens","F. Scott Fitzgerald","John Steinbeck","Ernest Hemingway","Lucy Maud","George Orwell","White / Caucasian","Man",25,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,1,0,1,1,0,0,0,2,"J.R.R. Tolkien","F. Scott Fitzgerald","Sylvia Plath","Michael Crichton","Ernest Hemingway","Isabel Allende","Zadie Smith","White / Caucasian","Woman",31,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.144889830275149,0.371576179084803,1.30252244938324,0.32930688402912,0.464628920555503,0.651789559502,0.67226092220067,0.76407669921051,0.696042393637727,143
0,1,1,1,0,0,1,1,1,"George Orwell","J.R.R. Tolkien","Jane Austen","Ernest Hemingway","Gabriel Garcia Marquez","Michael Crichton","Charles Dickens","Asian / Pacific Islander","Man",48,1,0,"2Liberal",2,-2,"Independent",0,1,0,0.361218396310962,0.371576179084803,0.300198512453564,0.32930688402912,0.340574992969612,-0.485591701311551,-1.03529314724754,-0.402940143808582,-0.64127499745589,143
1,1,0,1,0,0,0,1,0,"Kurt Vonnegut","George Orwell","J.R.R. Tolkien","Ray Bradbury","Charles Dickens","Ernest Hemingway","Michael Crichton","White / Caucasian","Man",39,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,1,1,1,0,1,"John Steinbeck","J.R.R. Tolkien","Charles Dickens","Michael Crichton","Kurt Vonnegut","Sylvia Plath","Isabel Allende","White / Caucasian","Man",33,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.37343484948319,1.91835812181299,1.30252244938324,1.87977205719586,1.61852186946882,1.78917082031555,1.81063030183281,1.9310935422296,1.84363155479265,143
1,0,1,1,0,1,1,1,3,"J.D. Salinger","Jane Austen","Ernest Hemingway","Isabel Allende","Charles Dickens","Lucy Maud","J.R.R. Tolkien","White / Caucasian","Woman",44,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
0,1,1,1,0,0,1,1,2,"J.D. Salinger","Herman Melville","F. Scott Fitzgerald","J.R.R. Tolkien","Lucy Maud","Jane Austen","Charles Dickens","White / Caucasian","Woman",32,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,0.300198512453564,-0.187514840359795,-0.29948154187537,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
0,1,1,1,0,0,0,1,1,"F. Scott Fitzgerald","Ernest Hemingway","Sylvia Plath","J.D. Salinger","J.R.R. Tolkien","Michael Crichton","Nathaniel Hawthorne","Asian / Pacific Islander","Man",25,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310962,0.371576179084803,-0.200963456011273,-0.187514840359795,0.0860790697561742,0.0830989290952247,-0.466108457431467,0.180568277700964,-0.0674804168784262,143
1,1,1,0,0,0,1,1,1,"John Steinbeck","F. Scott Fitzgerald","Ernest Hemingway","George Orwell","Lucy Maud","Michael Crichton","J.D. Salinger","Asian / Pacific Islander","Man",38,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310962,0.371576179084803,0.300198512453564,0.32930688402912,0.340574992969612,0.651789559502,0.103076232384602,0.76407669921051,0.506314163699037,143
1,1,0,1,1,1,0,0,2,"Charles Dickens","Neil Gaiman","Zadie Smith","Cormac McCarthy","Jane Austen","Ernest Hemingway","Joyce Carol Oates","Black or African American","Woman",54,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,1.91835812181299,1.80368441784808,1.87977205719586,1.23770413499892,-0.485591701311551,1.24144561201674,-0.402940143808582,0.117637922298869,143
1,1,1,0,1,0,0,1,1,"J.R.R. Tolkien","Ian McEwan","Ray Bradbury","George Orwell","Herman Melville","Lucy Maud","Jane Austen","White / Caucasian","Man",54,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310962,0.887170159994198,0.801360480918402,0.846128608418034,0.723969411410399,0.651789559502,1.24144561201674,0.76407669921051,0.885770623576417,143
1,1,0,1,0,1,0,1,1,"George Orwell","J.D. Salinger","F. Scott Fitzgerald","Charles Dickens","Jane Austen","Ernest Hemingway","Ray Bradbury","White / Caucasian","Man",28,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.8795430760693,0.371576179084803,0.300198512453564,0.32930688402912,0.720156162909196,0.651789559502,0.67226092220067,0.76407669921051,0.696042393637727,143
1,1,0,1,0,0,0,1,1,"J.R.R. Tolkien","Sylvia Plath","Michael Crichton","Kurt Vonnegut","Herman Melville","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Woman",58,0,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310962,0.371576179084803,0.300198512453564,0.32930688402912,0.340574992969612,0.651789559502,0.67226092220067,0.76407669921051,0.696042393637727,143
0,1,1,1,0,1,0,1,3,"Jane Austen","Sylvia Plath","Isabel Allende","J.D. Salinger","Ernest Hemingway","F. Scott Fitzgerald","Ray Bradbury","White / Caucasian","Woman",56,0,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,1,1,1,2,"Herman Melville","Charles Dickens","Jane Austen","Joyce Carol Oates","George Saunders","J.D. Salinger","Gabriel Garcia Marquez","White / Caucasian","Man",43,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,0,1,1,0,1,1,1,1,"John Steinbeck","Jane Austen","George Orwell","Ray Bradbury","Gabriel Garcia Marquez","Cormac McCarthy","J.R.R. Tolkien","White / Caucasian","Man",35,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,-0.144017801824593,-0.70212542447611,-0.187514840359795,-0.294636974233912,0.651789559502,1.81063030183281,1.34758512072006,1.27000166068496,143
1,1,1,0,1,0,0,0,2,"Joyce Carol Oates","Ernest Hemingway","Jane Austen","George Orwell","Ian McEwan","Nathaniel Hawthorne","Zadie Smith","White / Caucasian","Woman",39,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.37343484948319,1.40276414090359,1.30252244938324,0.846128608418034,1.23121251204701,1.78917082031555,1.81063030183281,1.9310935422296,1.84363155479265,143
1,1,0,1,1,0,0,0,1,"F. Scott Fitzgerald","Kurt Vonnegut","Michael Crichton","Charles Dickens","J.R.R. Tolkien","Isabel Allende","Zadie Smith","Black or African American","Woman",43,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,1.40276414090359,1.30252244938324,1.36295033280695,0.727782659911602,-1.05428233171833,0.103076232384602,-0.986448565318128,-0.645884888217284,143
0,1,1,1,1,1,1,0,2,"Ray Bradbury","George Orwell","Michael Crichton","Sylvia Plath","Cormac McCarthy","Joyce Carol Oates","Isabel Allende","White / Caucasian","Man",33,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,0,0,1,1,0,"George Orwell","Ernest Hemingway","Kurt Vonnegut","John Steinbeck","Michael Crichton","Herman Melville","Charles Dickens","White / Caucasian","Man",57,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310962,0.371576179084803,0.300198512453564,-0.187514840359795,0.211369561872384,0.0830989290952247,0.67226092220067,0.76407669921051,0.506478850168802,143
1,1,0,1,1,0,0,1,0,"Michael Crichton","Kurt Vonnegut","F. Scott Fitzgerald","John Steinbeck","J.D. Salinger","Gabriel Garcia Marquez","Jane Austen","White / Caucasian","Woman",55,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,1,1,0,1,1,0,0,2,"Cormac McCarthy","Ray Bradbury","Lucy Maud","George Orwell","Jane Austen","J.R.R. Tolkien","Joyce Carol Oates","White / Caucasian","Man",57,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,0,1,1,0,1,0,1,1,"F. Scott Fitzgerald","George Orwell","Charles Dickens","Ernest Hemingway","Nathaniel Hawthorne","Jane Austen","Kurt Vonnegut","White / Caucasian","Man",33,1,1,"2Liberal",2,-2,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-0.70433656474871,-1.0599840011951,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,1,1,1,0,1,"J.R.R. Tolkien","Michael Crichton","Jane Austen","Jack London","Neil Gaiman","F. Scott Fitzgerald","Isabel Allende","White / Caucasian","Man",41,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,1,1,0,0,1,0,1,1,"J.R.R. Tolkien","Ray Bradbury","Jack London","George Orwell","Lucy Maud","Michael Crichton","Kurt Vonnegut","White / Caucasian","Man",51,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
1,0,1,1,0,1,0,0,2,"George Orwell","Joyce Carol Oates","Isabel Allende","J.D. Salinger","Kurt Vonnegut","Ian McEwan","Neil Gaiman","White / Caucasian","Woman",54,0,1,"5Slightly conservative",5,1,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,0.32930688402912,-0.42085709501056,0.0830989290952247,-0.466108457431467,-0.402940143808582,-0.261983224048275,143
1,0,1,1,0,0,1,1,3,"Isabel Allende","Lucy Maud","J.R.R. Tolkien","J.D. Salinger","John Steinbeck","Jane Austen","Charles Dickens","Hispanic / Latinx","Man",46,1,0,"2Liberal",2,-2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
1,1,0,1,1,1,1,1,2,"Ray Bradbury","Sylvia Plath","George Orwell","Jane Austen","Herman Melville","Charles Dickens","Lucy Maud","Hispanic / Latinx","Man",35,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.867326622897074,1.91835812181299,0.801360480918402,0.846128608418034,1.10829345851162,0.651789559502,1.81063030183281,1.34758512072006,1.27000166068496,143
1,0,1,1,0,0,0,1,2,"John Steinbeck","J.R.R. Tolkien","Charles Dickens","George Orwell","Lucy Maud","Jane Austen","Jack London","White / Caucasian","Woman",41,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.650998056861261,-0.659611782733988,0.801360480918402,-0.70433656474871,-0.303396480856389,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
0,1,1,1,0,1,0,1,2,"J.R.R. Tolkien","F. Scott Fitzgerald","Isabel Allende","Joyce Carol Oates","Herman Melville","Ernest Hemingway","Kurt Vonnegut","White / Caucasian","Man",31,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310962,0.371576179084803,0.801360480918402,0.32930688402912,0.465865485085821,0.0830989290952247,0.67226092220067,0.76407669921051,0.506478850168802,143
1,1,1,0,0,1,0,1,1,"Ernest Hemingway","Michael Crichton","Isabel Allende","Gabriel Garcia Marquez","Ray Bradbury","John Steinbeck","Herman Melville","White / Caucasian","Man",60,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861261,-0.659611782733988,-0.70212542447611,-0.70433656474871,-0.679267957205017,-0.485591701311551,-0.466108457431467,-0.402940143808582,-0.4515467675172,143
0,1,1,1,0,0,0,1,1,"Michael Crichton","F. Scott Fitzgerald","Charles Dickens","J.R.R. Tolkien","John Steinbeck","Lucy Maud","Ernest Hemingway","White / Caucasian","Man",42,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-0.70212542447611,-1.22115828913762,-1.06389894017612,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
0,1,1,1,1,0,0,0,1,"Michael Crichton","Kurt Vonnegut","George Saunders","Isabel Allende","Neil Gaiman","J.R.R. Tolkien","Zadie Smith","Black or African American","Man",62,1,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948319,1.40276414090359,1.80368441784808,1.87977205719586,1.61491386635768,1.22048018990878,2.37981499164888,1.34758512072006,1.64929343409257,143
1,1,1,0,1,1,1,0,1,"J.R.R. Tolkien","Michael Crichton","Ray Bradbury","Jack London","Zadie Smith","George Orwell","Isabel Allende","White / Caucasian","Man",53,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.867326622897074,0.887170159994198,0.801360480918402,0.846128608418034,0.850496468056927,0.0830989290952247,0.67226092220067,0.180568277700964,0.311976042998953,143
1,1,0,1,0,1,1,1,1,"Ray Bradbury","Kurt Vonnegut","Isabel Allende","Gabriel Garcia Marquez","Charles Dickens","Neil Gaiman","J.R.R. Tolkien","Black or African American","Woman",31,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294095,-1.22115828913762,-1.18918943229233,-1.05428233171833,-1.03529314724754,-0.986448565318128,-1.02534134809466,143
